match_no,date,venue,stage,team1,team2,toss_winner,toss_decision,innings,batting_team,bowling_team,over,phase,runs_in_over,wickets_in_over,fours,sixes,bowlers,batsmen,main_batter,cumulative_runs,cumulative_wkts,score_after_over,over_summary,first_ings_score,first_ings_wkts,second_ings_score,second_ings_wkts,match_result,match_winner,player_of_the_match,top_scorer,highscore,best_bowling,best_bowling_figure
66,"May 24, 2025","Sawai Mansingh Stadium, Jaipur",League,PBKS,DC,DC,Bowl,2,DC,PBKS,14,Middle,18,0,0,2,Marco Jansen,"Karun Nair, Sameer Rizvi",Karun Nair,146,3,146/3,"18 runs, 0 wicket(s)",206.0,8.0,208.0,4.0,completed,DC,Sameer Rizvi,Sameer Rizvi,58.0,Mustafizur Rahman,3--33
66,"May 24, 2025","Sawai Mansingh Stadium, Jaipur",League,PBKS,DC,DC,Bowl,2,DC,PBKS,15,Middle,9,1,1,0,Harpreet Brar,"Karun Nair, Sameer Rizvi",Karun Nair,155,4,155/4,"9 runs, 1 wicket(s)",206.0,8.0,208.0,4.0,completed,DC,Sameer Rizvi,Sameer Rizvi,58.0,Mustafizur Rahman,3--33
66,"May 24, 2025","Sawai Mansingh Stadium, Jaipur",League,PBKS,DC,DC,Bowl,2,DC,PBKS,16,Death,4,0,0,0,Arshdeep Singh,"Sameer Rizvi, Stubbs",Sameer Rizvi,159,4,159/4,"4 runs, 0 wicket(s)",206.0,8.0,208.0,4.0,completed,DC,Sameer Rizvi,Sameer Rizvi,58.0,Mustafizur Rahman,3--33
66,"May 24, 2025","Sawai Mansingh Stadium, Jaipur",League,PBKS,DC,DC,Bowl,2,DC,PBKS,17,Death,14,0,1,1,Harpreet Brar,"Sameer Rizvi, Stubbs",Sameer Rizvi,173,4,173/4,"14 runs, 0 wicket(s)",206.0,8.0,208.0,4.0,completed,DC,Sameer Rizvi,Sameer Rizvi,58.0,Mustafizur Rahman,3--33
66,"May 24, 2025","Sawai Mansingh Stadium, Jaipur",League,PBKS,DC,DC,Bowl,2,DC,PBKS,18,Death,12,0,2,0,Azmatullah,"Sameer Rizvi, Stubbs",Sameer Rizvi,185,4,185/4,"12 runs, 0 wicket(s)",206.0,8.0,208.0,4.0,completed,DC,Sameer Rizvi,Sameer Rizvi,58.0,Mustafizur Rahman,3--33
66,"May 24, 2025","Sawai Mansingh Stadium, Jaipur",League,PBKS,DC,DC,Bowl,2,DC,PBKS,19,Death,14,0,1,1,Arshdeep Singh,"Sameer Rizvi, Stubbs",Sameer Rizvi,199,4,199/4,"14 runs, 0 wicket(s)",206.0,8.0,208.0,4.0,completed,DC,Sameer Rizvi,Sameer Rizvi,58.0,Mustafizur Rahman,3--33
66,"May 24, 2025","Sawai Mansingh Stadium, Jaipur",League,PBKS,DC,DC,Bowl,2,DC,PBKS,20,Death,9,0,0,1,Stoinis,"Sameer Rizvi, Stubbs",Sameer Rizvi,208,4,208/4,"9 runs, 0 wicket(s)",206.0,8.0,208.0,4.0,completed,DC,Sameer Rizvi,Sameer Rizvi,58.0,Mustafizur Rahman,3--33
67,"May 25, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,CSK,CSK,Bat,1,CSK,GT,1,Powerplay,6,0,1,0,Siraj,Ayush Mhatre,Ayush Mhatre,6,0,6/0,"6 runs, 0 wicket(s)",230.0,5.0,147.0,10.0,completed,CSK,Dewald Brevis,Dewald Brevis,57.0,Noor Ahmad,3--21
67,"May 25, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,CSK,CSK,Bat,1,CSK,GT,2,Powerplay,28,0,2,3,Arshad Khan,Ayush Mhatre,Ayush Mhatre,34,0,34/0,"28 runs, 0 wicket(s)",230.0,5.0,147.0,10.0,completed,CSK,Dewald Brevis,Dewald Brevis,57.0,Noor Ahmad,3--21
67,"May 25, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,CSK,CSK,Bat,1,CSK,GT,3,Powerplay,10,0,2,0,Siraj,"Ayush Mhatre, Conway",Conway,44,0,44/0,"10 runs, 0 wicket(s)",230.0,5.0,147.0,10.0,completed,CSK,Dewald Brevis,Dewald Brevis,57.0,Noor Ahmad,3--21
67,"May 25, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,CSK,CSK,Bat,1,CSK,GT,4,Powerplay,2,1,0,0,Prasidh,"Ayush Mhatre, Conway, Urvil Patel",Urvil Patel,46,1,46/1,"2 runs, 1 wicket(s)",230.0,5.0,147.0,10.0,completed,CSK,Dewald Brevis,Dewald Brevis,57.0,Noor Ahmad,3--21
67,"May 25, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,CSK,CSK,Bat,1,CSK,GT,5,Powerplay,11,0,0,1,Siraj,"Conway, Urvil Patel",Urvil Patel,57,1,57/1,"11 runs, 0 wicket(s)",230.0,5.0,147.0,10.0,completed,CSK,Dewald Brevis,Dewald Brevis,57.0,Noor Ahmad,3--21
67,"May 25, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,CSK,CSK,Bat,1,CSK,GT,6,Powerplay,11,0,1,0,Prasidh,"Conway, Urvil Patel",Conway,68,1,68/1,"11 runs, 0 wicket(s)",230.0,5.0,147.0,10.0,completed,CSK,Dewald Brevis,Dewald Brevis,57.0,Noor Ahmad,3--21
67,"May 25, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,CSK,CSK,Bat,1,CSK,GT,7,Middle,14,0,3,0,Gerald Coetzee,"Conway, Urvil Patel",Urvil Patel,82,1,82/1,"14 runs, 0 wicket(s)",230.0,5.0,147.0,10.0,completed,CSK,Dewald Brevis,Dewald Brevis,57.0,Noor Ahmad,3--21
67,"May 25, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,CSK,CSK,Bat,1,CSK,GT,8,Middle,9,0,1,0,Sai Kishore,"Conway, Urvil Patel",Urvil Patel,91,1,91/1,"9 runs, 0 wicket(s)",230.0,5.0,147.0,10.0,completed,CSK,Dewald Brevis,Dewald Brevis,57.0,Noor Ahmad,3--21
67,"May 25, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,CSK,CSK,Bat,1,CSK,GT,9,Middle,10,0,1,0,Rashid Khan,"Conway, Urvil Patel",Urvil Patel,101,1,101/1,"10 runs, 0 wicket(s)",230.0,5.0,147.0,10.0,completed,CSK,Dewald Brevis,Dewald Brevis,57.0,Noor Ahmad,3--21
67,"May 25, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,CSK,CSK,Bat,1,CSK,GT,10,Middle,14,1,0,2,Sai Kishore,"Conway, Shivam Dube, Urvil Patel",Shivam Dube,115,2,115/2,"14 runs, 1 wicket(s)",230.0,5.0,147.0,10.0,completed,CSK,Dewald Brevis,Dewald Brevis,57.0,Noor Ahmad,3--21
67,"May 25, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,CSK,CSK,Bat,1,CSK,GT,11,Middle,8,0,1,0,Gerald Coetzee,"Conway, Shivam Dube",Conway,123,2,123/2,"8 runs, 0 wicket(s)",230.0,5.0,147.0,10.0,completed,CSK,Dewald Brevis,Dewald Brevis,57.0,Noor Ahmad,3--21
67,"May 25, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,CSK,CSK,Bat,1,CSK,GT,12,Middle,14,0,1,1,Rashid Khan,"Conway, Shivam Dube",Conway,137,2,137/2,"14 runs, 0 wicket(s)",230.0,5.0,147.0,10.0,completed,CSK,Dewald Brevis,Dewald Brevis,57.0,Noor Ahmad,3--21
67,"May 25, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,CSK,CSK,Bat,1,CSK,GT,13,Middle,13,1,1,1,Shahrukh Khan,"Brevis, Conway, Shivam Dube",Shivam Dube,150,3,150/3,"13 runs, 1 wicket(s)",230.0,5.0,147.0,10.0,completed,CSK,Dewald Brevis,Dewald Brevis,57.0,Noor Ahmad,3--21
67,"May 25, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,CSK,CSK,Bat,1,CSK,GT,14,Middle,8,1,0,1,Rashid Khan,"Brevis, Conway, Jadeja",Conway,158,4,158/4,"8 runs, 1 wicket(s)",230.0,5.0,147.0,10.0,completed,CSK,Dewald Brevis,Dewald Brevis,57.0,Noor Ahmad,3--21
67,"May 25, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,CSK,CSK,Bat,1,CSK,GT,15,Middle,5,0,1,0,Prasidh,"Brevis, Jadeja",Jadeja,163,4,163/4,"5 runs, 0 wicket(s)",230.0,5.0,147.0,10.0,completed,CSK,Dewald Brevis,Dewald Brevis,57.0,Noor Ahmad,3--21
67,"May 25, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,CSK,CSK,Bat,1,CSK,GT,16,Death,10,0,0,1,Rashid Khan,"Brevis, Jadeja",Brevis,173,4,173/4,"10 runs, 0 wicket(s)",230.0,5.0,147.0,10.0,completed,CSK,Dewald Brevis,Dewald Brevis,57.0,Noor Ahmad,3--21
67,"May 25, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,CSK,CSK,Bat,1,CSK,GT,17,Death,14,0,1,1,Gerald Coetzee,"Brevis, Jadeja",Brevis,187,4,187/4,"14 runs, 0 wicket(s)",230.0,5.0,147.0,10.0,completed,CSK,Dewald Brevis,Dewald Brevis,57.0,Noor Ahmad,3--21
67,"May 25, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,CSK,CSK,Bat,1,CSK,GT,18,Death,14,0,1,1,Arshad Khan,"Brevis, Jadeja",Jadeja,201,4,201/4,"14 runs, 0 wicket(s)",230.0,5.0,147.0,10.0,completed,CSK,Dewald Brevis,Dewald Brevis,57.0,Noor Ahmad,3--21
67,"May 25, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,CSK,CSK,Bat,1,CSK,GT,19,Death,20,0,1,2,Siraj,"Brevis, Jadeja",Brevis,221,4,221/4,"20 runs, 0 wicket(s)",230.0,5.0,147.0,10.0,completed,CSK,Dewald Brevis,Dewald Brevis,57.0,Noor Ahmad,3--21
67,"May 25, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,CSK,CSK,Bat,1,CSK,GT,20,Death,9,1,0,1,Prasidh,"Brevis, Jadeja",Brevis,230,5,230/5,"9 runs, 1 wicket(s)",230.0,5.0,147.0,10.0,completed,CSK,Dewald Brevis,Dewald Brevis,57.0,Noor Ahmad,3--21
67,"May 25, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,CSK,CSK,Bat,2,GT,CSK,1,Powerplay,7,0,0,0,Jadeja,"Sai Sudharsan, Shubman Gill",Sai Sudharsan,7,0,7/0,"7 runs, 0 wicket(s)",230.0,5.0,147.0,10.0,completed,CSK,Dewald Brevis,Dewald Brevis,57.0,Noor Ahmad,3--21
67,"May 25, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,CSK,CSK,Bat,2,GT,CSK,2,Powerplay,11,0,2,0,Khaleel Ahmed,"Sai Sudharsan, Shubman Gill",Sai Sudharsan,18,0,18/0,"11 runs, 0 wicket(s)",230.0,5.0,147.0,10.0,completed,CSK,Dewald Brevis,Dewald Brevis,57.0,Noor Ahmad,3--21
67,"May 25, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,CSK,CSK,Bat,2,GT,CSK,3,Powerplay,9,1,0,1,Anshul Kamboj,"Buttler, Shubman Gill",Shubman Gill,27,1,27/1,"9 runs, 1 wicket(s)",230.0,5.0,147.0,10.0,completed,CSK,Dewald Brevis,Dewald Brevis,57.0,Noor Ahmad,3--21
67,"May 25, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,CSK,CSK,Bat,2,GT,CSK,4,Powerplay,2,1,0,0,Khaleel Ahmed,"Buttler, Rutherford",Buttler,29,2,29/2,"2 runs, 1 wicket(s)",230.0,5.0,147.0,10.0,completed,CSK,Dewald Brevis,Dewald Brevis,57.0,Noor Ahmad,3--21
67,"May 25, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,CSK,CSK,Bat,2,GT,CSK,5,Powerplay,1,1,0,0,Anshul Kamboj,"Rutherford, Sai Sudharsan, Shahrukh Khan",Sai Sudharsan,30,3,30/3,"1 runs, 1 wicket(s)",230.0,5.0,147.0,10.0,completed,CSK,Dewald Brevis,Dewald Brevis,57.0,Noor Ahmad,3--21
67,"May 25, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,CSK,CSK,Bat,2,GT,CSK,6,Powerplay,5,0,1,0,Khaleel Ahmed,"Sai Sudharsan, Shahrukh Khan",Sai Sudharsan,35,3,35/3,"5 runs, 0 wicket(s)",230.0,5.0,147.0,10.0,completed,CSK,Dewald Brevis,Dewald Brevis,57.0,Noor Ahmad,3--21
67,"May 25, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,CSK,CSK,Bat,2,GT,CSK,7,Middle,9,0,1,0,Jadeja,"Sai Sudharsan, Shahrukh Khan",Sai Sudharsan,44,3,44/3,"9 runs, 0 wicket(s)",230.0,5.0,147.0,10.0,completed,CSK,Dewald Brevis,Dewald Brevis,57.0,Noor Ahmad,3--21
67,"May 25, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,CSK,CSK,Bat,2,GT,CSK,8,Middle,15,0,0,1,Shivam Dube,"Sai Sudharsan, Shahrukh Khan",Shahrukh Khan,59,3,59/3,"15 runs, 0 wicket(s)",230.0,5.0,147.0,10.0,completed,CSK,Dewald Brevis,Dewald Brevis,57.0,Noor Ahmad,3--21
67,"May 25, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,CSK,CSK,Bat,2,GT,CSK,9,Middle,8,0,1,0,Noor Ahmad,"Sai Sudharsan, Shahrukh Khan",Sai Sudharsan,67,3,67/3,"8 runs, 0 wicket(s)",230.0,5.0,147.0,10.0,completed,CSK,Dewald Brevis,Dewald Brevis,57.0,Noor Ahmad,3--21
67,"May 25, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,CSK,CSK,Bat,2,GT,CSK,10,Middle,18,0,2,1,Shivam Dube,"Sai Sudharsan, Shahrukh Khan",Sai Sudharsan,85,3,85/3,"18 runs, 0 wicket(s)",230.0,5.0,147.0,10.0,completed,CSK,Dewald Brevis,Dewald Brevis,57.0,Noor Ahmad,3--21
67,"May 25, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,CSK,CSK,Bat,2,GT,CSK,11,Middle,1,2,0,0,Jadeja,"Rahul Tewatia, Rashid Khan, Sai Sudharsan, Shahrukh Khan",Rahul Tewatia,86,5,86/5,"1 runs, 2 wicket(s)",230.0,5.0,147.0,10.0,completed,CSK,Dewald Brevis,Dewald Brevis,57.0,Noor Ahmad,3--21
67,"May 25, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,CSK,CSK,Bat,2,GT,CSK,12,Middle,11,0,1,0,Pathirana,"Rahul Tewatia, Rashid Khan",Rahul Tewatia,97,5,97/5,"11 runs, 0 wicket(s)",230.0,5.0,147.0,10.0,completed,CSK,Dewald Brevis,Dewald Brevis,57.0,Noor Ahmad,3--21
67,"May 25, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,CSK,CSK,Bat,2,GT,CSK,13,Middle,9,1,0,1,Noor Ahmad,"Gerald Coetzee, Rahul Tewatia, Rashid Khan",Rashid Khan,106,6,106/6,"9 runs, 1 wicket(s)",230.0,5.0,147.0,10.0,completed,CSK,Dewald Brevis,Dewald Brevis,57.0,Noor Ahmad,3--21
67,"May 25, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,CSK,CSK,Bat,2,GT,CSK,14,Middle,4,1,1,0,Pathirana,"Arshad Khan, Gerald Coetzee",Gerald Coetzee,110,7,110/7,"4 runs, 1 wicket(s)",230.0,5.0,147.0,10.0,completed,CSK,Dewald Brevis,Dewald Brevis,57.0,Noor Ahmad,3--21
67,"May 25, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,CSK,CSK,Bat,2,GT,CSK,15,Middle,15,0,1,1,Hooda,"Arshad Khan, Rahul Tewatia",Arshad Khan,125,7,125/7,"15 runs, 0 wicket(s)",230.0,5.0,147.0,10.0,completed,CSK,Dewald Brevis,Dewald Brevis,57.0,Noor Ahmad,3--21
67,"May 25, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,CSK,CSK,Bat,2,GT,CSK,16,Death,2,1,0,0,Noor Ahmad,"Arshad Khan, Rahul Tewatia, Sai Kishore",Arshad Khan,127,8,127/8,"2 runs, 1 wicket(s)",230.0,5.0,147.0,10.0,completed,CSK,Dewald Brevis,Dewald Brevis,57.0,Noor Ahmad,3--21
67,"May 25, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,CSK,CSK,Bat,2,GT,CSK,17,Death,14,0,0,2,Pathirana,"Arshad Khan, Sai Kishore",Arshad Khan,141,8,141/8,"14 runs, 0 wicket(s)",230.0,5.0,147.0,10.0,completed,CSK,Dewald Brevis,Dewald Brevis,57.0,Noor Ahmad,3--21
67,"May 25, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,CSK,CSK,Bat,2,GT,CSK,18,Death,3,1,0,0,Noor Ahmad,"Arshad Khan, Sai Kishore, Siraj",Sai Kishore,144,9,144/9,"3 runs, 1 wicket(s)",230.0,5.0,147.0,10.0,completed,CSK,Dewald Brevis,Dewald Brevis,57.0,Noor Ahmad,3--21
67,"May 25, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,CSK,CSK,Bat,2,GT,CSK,19,Death,3,1,0,0,Anshul Kamboj,"Sai Kishore, Siraj",Siraj,147,10,147/10,"3 runs, 1 wicket(s)",230.0,5.0,147.0,10.0,completed,CSK,Dewald Brevis,Dewald Brevis,57.0,Noor Ahmad,3--21
68,"May 25, 2025","Arun Jaitley Stadium, Delhi",League,KKR,SRH,SRH,Bat,1,SRH,KKR,1,Powerplay,2,0,0,0,Vaibhav Arora,"Abhishek Sharma, Head",Abhishek Sharma,2,0,2/0,"2 runs, 0 wicket(s)",278.0,3.0,168.0,10.0,completed,SRH,Heinrich Klassen,Heinrich Klassen,105.0,Jaydev Unadkat,3--24
68,"May 25, 2025","Arun Jaitley Stadium, Delhi",League,KKR,SRH,SRH,Bat,1,SRH,KKR,2,Powerplay,20,0,2,1,Nortje,"Abhishek Sharma, Head",Abhishek Sharma,22,0,22/0,"20 runs, 0 wicket(s)",278.0,3.0,168.0,10.0,completed,SRH,Heinrich Klassen,Heinrich Klassen,105.0,Jaydev Unadkat,3--24
68,"May 25, 2025","Arun Jaitley Stadium, Delhi",League,KKR,SRH,SRH,Bat,1,SRH,KKR,3,Powerplay,19,0,1,2,Vaibhav Arora,"Abhishek Sharma, Head",Head,41,0,41/0,"19 runs, 0 wicket(s)",278.0,3.0,168.0,10.0,completed,SRH,Heinrich Klassen,Heinrich Klassen,105.0,Jaydev Unadkat,3--24
68,"May 25, 2025","Arun Jaitley Stadium, Delhi",League,KKR,SRH,SRH,Bat,1,SRH,KKR,4,Powerplay,14,0,3,0,Harshit Rana,"Abhishek Sharma, Head",Head,55,0,55/0,"14 runs, 0 wicket(s)",278.0,3.0,168.0,10.0,completed,SRH,Heinrich Klassen,Heinrich Klassen,105.0,Jaydev Unadkat,3--24
68,"May 25, 2025","Arun Jaitley Stadium, Delhi",League,KKR,SRH,SRH,Bat,1,SRH,KKR,5,Powerplay,11,0,2,0,Nortje,"Abhishek Sharma, Head",Abhishek Sharma,66,0,66/0,"11 runs, 0 wicket(s)",278.0,3.0,168.0,10.0,completed,SRH,Heinrich Klassen,Heinrich Klassen,105.0,Jaydev Unadkat,3--24
68,"May 25, 2025","Arun Jaitley Stadium, Delhi",League,KKR,SRH,SRH,Bat,1,SRH,KKR,6,Powerplay,13,0,0,1,Harshit Rana,"Abhishek Sharma, Head",Head,79,0,79/0,"13 runs, 0 wicket(s)",278.0,3.0,168.0,10.0,completed,SRH,Heinrich Klassen,Heinrich Klassen,105.0,Jaydev Unadkat,3--24
68,"May 25, 2025","Arun Jaitley Stadium, Delhi",League,KKR,SRH,SRH,Bat,1,SRH,KKR,7,Middle,14,1,0,2,Narine,"Abhishek Sharma, Head, Klaasen",Abhishek Sharma,93,1,93/1,"14 runs, 1 wicket(s)",278.0,3.0,168.0,10.0,completed,SRH,Heinrich Klassen,Heinrich Klassen,105.0,Jaydev Unadkat,3--24
68,"May 25, 2025","Arun Jaitley Stadium, Delhi",League,KKR,SRH,SRH,Bat,1,SRH,KKR,8,Middle,16,0,0,2,Varun Chakaravarthy,"Head, Klaasen",Klaasen,109,1,109/1,"16 runs, 0 wicket(s)",278.0,3.0,168.0,10.0,completed,SRH,Heinrich Klassen,Heinrich Klassen,105.0,Jaydev Unadkat,3--24
68,"May 25, 2025","Arun Jaitley Stadium, Delhi",League,KKR,SRH,SRH,Bat,1,SRH,KKR,9,Middle,10,0,1,0,Narine,"Head, Klaasen",Klaasen,119,1,119/1,"10 runs, 0 wicket(s)",278.0,3.0,168.0,10.0,completed,SRH,Heinrich Klassen,Heinrich Klassen,105.0,Jaydev Unadkat,3--24
68,"May 25, 2025","Arun Jaitley Stadium, Delhi",League,KKR,SRH,SRH,Bat,1,SRH,KKR,10,Middle,20,0,3,1,Varun Chakaravarthy,"Head, Klaasen",Klaasen,139,1,139/1,"20 runs, 0 wicket(s)",278.0,3.0,168.0,10.0,completed,SRH,Heinrich Klassen,Heinrich Klassen,105.0,Jaydev Unadkat,3--24
68,"May 25, 2025","Arun Jaitley Stadium, Delhi",League,KKR,SRH,SRH,Bat,1,SRH,KKR,11,Middle,17,0,2,1,Russell,"Head, Klaasen",Head,156,1,156/1,"17 runs, 0 wicket(s)",278.0,3.0,168.0,10.0,completed,SRH,Heinrich Klassen,Heinrich Klassen,105.0,Jaydev Unadkat,3--24
68,"May 25, 2025","Arun Jaitley Stadium, Delhi",League,KKR,SRH,SRH,Bat,1,SRH,KKR,12,Middle,18,0,1,2,Harshit Rana,"Head, Klaasen",Klaasen,174,1,174/1,"18 runs, 0 wicket(s)",278.0,3.0,168.0,10.0,completed,SRH,Heinrich Klassen,Heinrich Klassen,105.0,Jaydev Unadkat,3--24
68,"May 25, 2025","Arun Jaitley Stadium, Delhi",League,KKR,SRH,SRH,Bat,1,SRH,KKR,13,Middle,1,1,0,0,Narine,"Head, Ishan Kishan, Klaasen",Klaasen,175,2,175/2,"1 runs, 1 wicket(s)",278.0,3.0,168.0,10.0,completed,SRH,Heinrich Klassen,Heinrich Klassen,105.0,Jaydev Unadkat,3--24
68,"May 25, 2025","Arun Jaitley Stadium, Delhi",League,KKR,SRH,SRH,Bat,1,SRH,KKR,14,Middle,11,0,1,0,Vaibhav Arora,"Ishan Kishan, Klaasen",Ishan Kishan,186,2,186/2,"11 runs, 0 wicket(s)",278.0,3.0,168.0,10.0,completed,SRH,Heinrich Klassen,Heinrich Klassen,105.0,Jaydev Unadkat,3--24
68,"May 25, 2025","Arun Jaitley Stadium, Delhi",League,KKR,SRH,SRH,Bat,1,SRH,KKR,15,Middle,17,0,0,2,Narine,"Ishan Kishan, Klaasen",Klaasen,203,2,203/2,"17 runs, 0 wicket(s)",278.0,3.0,168.0,10.0,completed,SRH,Heinrich Klassen,Heinrich Klassen,105.0,Jaydev Unadkat,3--24
68,"May 25, 2025","Arun Jaitley Stadium, Delhi",League,KKR,SRH,SRH,Bat,1,SRH,KKR,16,Death,15,0,1,1,Nortje,"Ishan Kishan, Klaasen",Ishan Kishan,218,2,218/2,"15 runs, 0 wicket(s)",278.0,3.0,168.0,10.0,completed,SRH,Heinrich Klassen,Heinrich Klassen,105.0,Jaydev Unadkat,3--24
68,"May 25, 2025","Arun Jaitley Stadium, Delhi",League,KKR,SRH,SRH,Bat,1,SRH,KKR,17,Death,18,0,0,2,Varun Chakaravarthy,"Ishan Kishan, Klaasen",Klaasen,236,2,236/2,"18 runs, 0 wicket(s)",278.0,3.0,168.0,10.0,completed,SRH,Heinrich Klassen,Heinrich Klassen,105.0,Jaydev Unadkat,3--24
68,"May 25, 2025","Arun Jaitley Stadium, Delhi",League,KKR,SRH,SRH,Bat,1,SRH,KKR,18,Death,17,0,2,1,Russell,"Ishan Kishan, Klaasen",Klaasen,253,2,253/2,"17 runs, 0 wicket(s)",278.0,3.0,168.0,10.0,completed,SRH,Heinrich Klassen,Heinrich Klassen,105.0,Jaydev Unadkat,3--24
68,"May 25, 2025","Arun Jaitley Stadium, Delhi",League,KKR,SRH,SRH,Bat,1,SRH,KKR,19,Death,7,1,1,0,Vaibhav Arora,"Aniket Verma, Ishan Kishan, Klaasen",Ishan Kishan,260,3,260/3,"7 runs, 1 wicket(s)",278.0,3.0,168.0,10.0,completed,SRH,Heinrich Klassen,Heinrich Klassen,105.0,Jaydev Unadkat,3--24
68,"May 25, 2025","Arun Jaitley Stadium, Delhi",League,KKR,SRH,SRH,Bat,1,SRH,KKR,20,Death,17,0,2,1,Nortje,"Aniket Verma, Klaasen",Aniket Verma,277,3,277/3,"17 runs, 0 wicket(s)",278.0,3.0,168.0,10.0,completed,SRH,Heinrich Klassen,Heinrich Klassen,105.0,Jaydev Unadkat,3--24
68,"May 25, 2025","Arun Jaitley Stadium, Delhi",League,KKR,SRH,SRH,Bat,2,KKR,SRH,1,Powerplay,13,0,0,2,Cummins,"Narine, de Kock",Narine,13,0,13/0,"13 runs, 0 wicket(s)",278.0,3.0,168.0,10.0,completed,SRH,Heinrich Klassen,Heinrich Klassen,105.0,Jaydev Unadkat,3--24
68,"May 25, 2025","Arun Jaitley Stadium, Delhi",League,KKR,SRH,SRH,Bat,2,KKR,SRH,2,Powerplay,7,0,1,0,Unadkat,"Narine, de Kock",Narine,20,0,20/0,"7 runs, 0 wicket(s)",278.0,3.0,168.0,10.0,completed,SRH,Heinrich Klassen,Heinrich Klassen,105.0,Jaydev Unadkat,3--24
68,"May 25, 2025","Arun Jaitley Stadium, Delhi",League,KKR,SRH,SRH,Bat,2,KKR,SRH,3,Powerplay,12,0,1,1,Cummins,"Narine, de Kock",Narine,32,0,32/0,"12 runs, 0 wicket(s)",278.0,3.0,168.0,10.0,completed,SRH,Heinrich Klassen,Heinrich Klassen,105.0,Jaydev Unadkat,3--24
68,"May 25, 2025","Arun Jaitley Stadium, Delhi",League,KKR,SRH,SRH,Bat,2,KKR,SRH,4,Powerplay,7,1,1,0,Unadkat,"Narine, Rahane, de Kock",Narine,39,1,39/1,"7 runs, 1 wicket(s)",278.0,3.0,168.0,10.0,completed,SRH,Heinrich Klassen,Heinrich Klassen,105.0,Jaydev Unadkat,3--24
68,"May 25, 2025","Arun Jaitley Stadium, Delhi",League,KKR,SRH,SRH,Bat,2,KKR,SRH,5,Powerplay,11,0,2,0,Harshal Patel,"Rahane, de Kock",Rahane,50,1,50/1,"11 runs, 0 wicket(s)",278.0,3.0,168.0,10.0,completed,SRH,Heinrich Klassen,Heinrich Klassen,105.0,Jaydev Unadkat,3--24
68,"May 25, 2025","Arun Jaitley Stadium, Delhi",League,KKR,SRH,SRH,Bat,2,KKR,SRH,6,Powerplay,9,1,2,0,Unadkat,"Angkrish Raghuvanshi, Rahane, de Kock",Angkrish Raghuvanshi,59,2,59/2,"9 runs, 1 wicket(s)",278.0,3.0,168.0,10.0,completed,SRH,Heinrich Klassen,Heinrich Klassen,105.0,Jaydev Unadkat,3--24
68,"May 25, 2025","Arun Jaitley Stadium, Delhi",League,KKR,SRH,SRH,Bat,2,KKR,SRH,7,Middle,3,1,0,0,Eshan Malinga,"Angkrish Raghuvanshi, Rinku Singh, de Kock",Angkrish Raghuvanshi,62,3,62/3,"3 runs, 1 wicket(s)",278.0,3.0,168.0,10.0,completed,SRH,Heinrich Klassen,Heinrich Klassen,105.0,Jaydev Unadkat,3--24
